T;T_setpoint;a;a_dot;kf;kf_noise_0.05;kf_noise_0.1;kf_noise_0.3;kf_noise_1
475.2100526;475;0.10702757;0.001;22.47016491;4.180442486;25.68064222;67.92546919;22.03829549
475.1881818;475;0.123906276;0.001;22.34759139;33.327679;29.16035414;17.13158106;28.42777917
475.2124678;475;0.144164533;0.001;22.20591859;25.12167326;32.22868435;4.396202988;-0.300659177
475.203623;475;0.168492669;0.001;22.02821702;39.29907077;-9.088043032;54.94538731;58.74502272
475.2173358;475;0.197670126;0.001;21.84669231;20.11152518;21.40350771;10.11018211;34.83367554
475.1990813;475;0.232701642;0.001;21.63502282;20.63688237;29.34209264;33.33766938;11.33187934
475.2215614;475;0.274734399;0.001;21.33621652;22.60594413;26.2848327;29.35793412;-8.291589711
475.2278937;475;0.3251831;0.001;20.95471916;25.46343766;25.26315984;-4.839370763;-5.466692783
475.1767986;475;0.385710701;0.001;20.42849403;20.06855663;20.28502619;33.20230559;-27.01057822
475.2210418;475;0.458288194;0.001;19.85159367;11.60013327;13.31347742;-8.488687972;72.91760599
475.226761;475;0.545236614;0.001;19.1946151;31.11119899;25.67192078;-20.75825172;117.4878909
475.2402447;475;0.64931349;0.001;18.50791353;11.29988989;21.35953779;8.913227201;4.888199689
499.9996185;500;0;0.001;0;12.60395744;-11.32740846;21.42335309;69.57626896
500.1838758;500;0.00098638;0.001;1.73657437;3.286824749;-0.320345545;-35.19254025;3.67925797
500.1856036;500;0.00137104;0.001;3.37574233;-6.674472319;-21.8112157;1.402464911;52.56715646
500.1848856;500;0.00189088;0.001;5.85507845;7.934190993;2.41430703;6.029984698;-67.54137261
500.1821768;500;0.00256402;0.001;8.90795109;6.85761565;9.969927274;31.87286444;42.79429634
500.1779238;500;0.00339984;0.001;11.96506168;7.304568611;-5.679416306;-14.66882345;-13.30332764
500.1727372;500;0.00439612;0.001;14.4438735;5.037872909;1.95317925;4.312961409;24.0297806
500.1675477;500;0.00553933;0.001;16.06695165;14.2746947;22.80072913;31.76628091;46.58007055
500.1632754;500;0.00680791;0.001;16.94954144;23.7152644;39.3909723;29.80880871;7.788488111
500.1602706;500;0.00817674;0.001;17.37566336;18.06760002;13.05535414;4.441060398;30.93729004
500.158216;500;0.00962111;0.001;17.57138805;14.33792596;32.66241181;-6.915040213;11.79434876
500.1566535;500;0.0111192;0.001;17.66455281;10.84216416;24.97562562;-12.46944636;113.0160394
500.155493;500;0.01265322;0.001;17.70145935;19.936867;17.05975407;9.270554219;35.0869263
500.1548664;500;0.01420982;0.001;17.69366206;26.26478565;25.03646902;30.93859221;13.6213616
500.1545337;500;0.01577983;0.001;17.66707907;18.45634562;7.042567117;18.59033213;-14.17780343
500.1536612;500;0.01735745;0.001;17.65538568;16.94248283;12.83910473;39.87512702;3.462646668
500.1513638;500;0.01893924;0.001;17.66149182;19.56598186;1.970708378;-8.116797346;91.68647093
500.1475152;500;0.02052299;0.001;17.65924963;13.11972551;7.21192817;31.82379111;-9.643715422
500.143102;500;0.02210711;0.001;17.63883946;14.3912439;11.90171352;1.014321173;7.909472018
500.1399045;500;0.02369036;0.001;17.61828243;21.62125048;7.491975616;6.761633255;-2.239052276
500.1397202;500;0.02527196;0.001;17.60608641;10.51426814;29.63941568;24.44454794;47.68780577
500.1434675;500;0.0268517;0.001;17.59902423;34.69873589;14.10448288;10.68059069;56.91106289
500.1506124;500;0.02843005;0.001;17.59224424;24.12978074;13.48968755;13.54228358;72.23671094
500.1593398;500;0.03000779;0.001;17.58917259;-8.785787163;24.91176077;-11.47269846;26.81093922
500.1674533;500;0.03158566;0.001;17.59817784;1.380383692;30.23094735;1.336907079;18.64586552
500.1734521;500;0.03316395;0.001;17.59931758;1.400998333;23.30116878;6.066206578;23.85012931
500.1771445;500;0.03474244;0.001;17.58551452;18.62402058;4.867864274;-4.972000184;56.78491594
500.1800794;500;0.036635959;0.001;17.57468237;16.47192594;16.5450661;7.631083313;12.45885965
500.1849001;500;0.038905875;0.001;17.56633605;9.883229668;4.988218296;14.42473851;51.60002095
500.1949293;500;0.041625926;0.001;17.56027852;20.18668347;38.17218959;7.40565182;-25.71699515
500.2082955;500;0.044887891;0.001;17.56772078;16.08957815;18.09791261;-16.23751951;27.24374089
500.2179233;500;0.048804495;0.001;17.55350885;12.64458482;35.12364511;15.98242856;-37.0248135
500.223012;500;0.053504255;0.001;17.53375603;16.92972571;5.487547074;4.017395234;-25.19224311
500.2133028;500;0.059146285;0.001;17.52466528;22.90398007;1.170396;12.49093344;63.3095952
500.1709478;500;0.065931954;0.001;17.49249873;10.85505978;1.148607198;27.28512945;60.56886237
500.1980745;500;0.07406562;0.001;17.46831151;8.902365039;18.43455494;25.89794698;35.15548245
500.1672645;500;0.083827798;0.001;17.42418294;4.910908812;11.10395388;25.44101724;-10.18003927
500.1883492;500;0.095540772;0.001;17.39180755;11.65271906;7.357512323;16.25337998;24.18643161
500.1796646;500;0.109616974;0.001;17.31168156;21.97072592;6.671539723;58.18739458;-5.521712651
500.1467934;500;0.126513738;0.001;17.24978769;30.99723969;4.781473935;39.39053641;-9.442535892
500.1300483;500;0.146787737;0.001;17.16012579;17.24004092;9.042515966;1.70378329;34.86987368
500.2008387;500;0.171131397;0.001;17.0689144;14.0560924;29.83826344;42.68478875;27.77287649
500.2100024;500;0.200349192;0.001;16.95069828;17.35903811;19.67319241;10.34434342;66.26434094
500.1606775;500;0.235437605;0.001;16.78160658;1.733029239;28.6435765;39.67237027;41.37194271
500.1564149;500;0.277511593;0.001;16.58294685;13.08075366;29.38475003;-27.98069973;-11.72208874
500.160286199999;500;0.328039356;0.001;16.18566575;20.7926737;1.393591076;25.56694232;54.16806032
500.1471831;500;0.388638023;0.001;15.78617504;14.6438903;35.9248402;42.1444199;55.04105238
500.1440842;500;0.461328584;0.001;15.35473766;18.52274126;20.0937907;24.73612872;-72.5798236
500.1890545;500;0.548382666;0.001;14.87942234;16.64266699;14.54092837;24.88952509;4.342788931
500.1896804;500;0.652570495;0.001;14.36949498;20.09319189;20.10164633;-3.626151019;34.57185412
350.2211304;350;0;0.01;0;18.68073536;1.604805992;-16.0508556;-5.95405348
350.1032731;350;0.00078375;0.01;1.79578707;6.6577904;-10.70736209;42.27705949;-12.93887843
350.0871481;350;0.00105108;0.01;3.26596375;-7.221475101;-0.262508877;-21.87805559;-36.78929941
350.0725574;350;0.00137018;0.01;5.36372811;2.173043928;-1.989219001;3.98195625;51.25860097
350.0625484;350;0.001738;0.01;8.07560356;-0.195753023;8.120344232;11.11998561;-15.6355607
350.0582704;350;0.00215429;0.01;11.49508348;5.418354689;3.214397002;27.74802485;14.87970399
350.0588508;350;0.00262406;0.01;15.90137931;-0.11346425;24.44379931;-7.087695922;42.09187284
350.0628161;350;0.00315852;0.01;21.63630592;15.83404873;18.51948019;26.8426213;-73.83387476
350.069742;350;0.00377376;0.01;28.92342864;31.89900025;34.23924951;21.01565704;41.54159634
350.0805874;350;0.00448749;0.01;37.57893685;26.5390153;19.6890316;32.93773814;65.19452202
350.0965006;350;0.00531481;0.01;46.86857336;38.48159743;34.61079155;63.25401401;56.08644357
350.1172766;350;0.00626426;0.01;55.71955742;46.47101494;73.97997561;61.19169739;17.62075903
350.140763;350;0.00733571;0.01;63.01972841;58.14479916;68.13404057;47.5460258;105.0875663
350.1635379;350;0.00852069;0.01;68.1403056;84.82735991;59.98005532;82.71351304;51.50567934
350.1822384;350;0.00980461;0.01;71.28982075;74.42590805;77.52917331;79.49363014;36.32533392
350.1947211;350;0.01116973;0.01;73.13377268;77.0692211;75.4665133;78.22405813;56.42847494
350.2005979;350;0.012598;0.01;74.26479826;91.84403936;75.01247616;68.45841139;86.40120509
350.2010747;350;0.01407312;0.01;75.01492985;86.30125533;82.26577061;77.91919772;83.77296234
350.1982541;350;0.01558168;0.01;75.53495846;84.1431917;65.56865452;46.71936748;34.15777375
350.1942301;350;0.01711347;0.01;75.91516881;76.15867939;88.2138654;114.6670707;94.52329272
350.1903984;350;0.01866111;0.01;76.2079387;74.90171676;74.36359885;96.67785407;143.0518649
350.1872834;350;0.02021944;0.01;76.42755351;72.26296566;99.79858353;68.29731617;46.95970729
350.1848154;350;0.02178499;0.01;76.58516678;78.71811575;57.35222847;103.5132026;63.23018998
350.182747;350;0.02335563;0.01;76.70558597;78.83857796;85.03628339;80.09708928;36.60338332
350.1809809;350;0.02493026;0.01;76.81263344;60.93868385;63.53766672;92.85764776;42.78194188
350.1797111;350;0.02650833;0.01;76.91454601;71.77851915;75.80119824;86.57537387;96.27404053
350.1792206;350;0.02808949;0.01;77.00017146;69.43176216;76.91350385;54.5520477;74.93293333
350.1791468;350;0.029990387;0.01;77.05848506;76.38337766;79.68779996;72.55909752;63.39546273
350.1763951;350;0.032274642;0.01;77.08141736;77.15069954;57.19701564;94.7795837;70.08431997
350.1631055;350;0.035018151;0.01;77.08913106;91.45497471;75.017926;89.28269706;96.76741985
350.137836;350;0.03831138;0.01;77.10402561;82.37201643;80.57507104;61.67927393;103.1600224
350.1240479;350;0.042261775;0.01;77.13525364;72.86219663;79.05525071;73.43512836;75.8909983
350.1489509;350;0.04700018;0.01;77.10545366;76.2860335;60.19242493;105.1421186;74.46381665
350.1824488;350;0.052690928;0.01;77.11734042;80.13389576;93.70010988;59.18396004;71.04322944
350.1512381;350;0.059538107;0.01;77.08841015;78.11470505;94.95228753;75.69879861;98.08816361
350.1578493;350;0.067738742;0.01;77.07650406;74.72814153;61.86539384;102.0245564;50.90896889
350.1729917;350;0.077592457;0.01;77.0258648;76.84634358;81.09619189;85.30684999;77.31005121
350.1925923;350;0.08942315;0.01;76.95471468;66.28442195;80.65696962;69.49008942;125.7675177
350.1264598;350;0.103643132;0.01;76.8735382;78.76036849;96.32792406;71.38981172;9.89628537
350.1670558;350;0.120676466;0.01;76.80985592;82.50224508;53.43107195;55.68990861;44.37867361
350.1295321;350;0.14112608;0.01;76.7147326;75.31363571;58.30745516;79.23372089;88.7500804
350.1509251;350;0.165673495;0.01;76.68984012;76.88915156;59.81278693;85.1188104;82.2997289
350.1139736;350;0.195140134;0.01;76.63162491;65.78169663;73.10726575;85.02860965;63.75731762
350.1337471;350;0.230493108;0.01;76.6383246;82.88618897;58.81727411;90.01723042;114.079515
350.1561039;350;0.272944793;0.01;76.54511857;75.1599324;60.94127453;87.31985087;49.53948239
350.1663361;350;0.323817925;0.01;76.18730809;73.16727304;60.46918696;84.11285907;34.91003625
350.1326046;350;0.384815796;0.01;75.45787657;75.68642366;81.19289851;52.79442668;100.3480284
350.1627416;350;0.457905394;0.01;74.44617479;70.20178786;80.04389925;44.28314406;69.36721455
350.1401739;350;0.54536442;0.01;73.17911662;72.12979889;66.63809729;79.86183389;68.28564513
350.1937017;350;0.649806437;0.01;71.94333249;77.66213146;53.92859246;46.67508135;114.1208571
375.1311951;375;0;0.01;0;-1.046127231;-2.724793952;9.481468649;-23.0545313
375.1084804;375;0.00073955;0.01;1.52277037;-9.053682611;-5.210373713;-11.73453305;49.02335752
375.0963597;375;0.00101617;0.01;2.99938389;-1.736624474;15.40484989;-11.24419559;-5.096141718
375.0850828;375;0.00134943;0.01;5.20456174;12.26168647;-1.777309634;12.61411675;-30.5840084
375.0795828;375;0.0017341;0.01;8.04210345;-4.075956445;7.332693281;29.77139496;-12.06137278
375.0823671;375;0.00216739;0.01;11.59365367;9.93119868;8.54572878;-29.49105576;73.03258454
375.0922514;375;0.00265324;0.01;16.28562485;6.854006637;-4.994444557;21.35834461;-20.16349303
375.1054361;375;0.00320432;0.01;22.42932512;21.62708933;13.64508773;36.16821358;-23.15920804
375.1179588;375;0.00384016;0.01;29.91005238;31.35105785;28.06431378;59.72800259;57.21580874
375.1276713;375;0.00458181;0.01;38.40955421;46.17236347;48.89933472;28.29128663;-36.85847948
375.134565;375;0.00544516;0.01;47.18623471;45.72317745;53.81210492;65.73386862;33.19266091
375.1398083;375;0.00643625;0.01;54.74658466;61.01371539;41.62046369;30.92444274;37.6252963
375.1446792;375;0.00755024;0.01;59.94435366;66.02032105;42.14195996;77.77961785;66.45153775
375.1501194;375;0.00877357;0.01;62.95395414;49.21863632;45.99275246;48.6009015;3.434926134
375.1568019;375;0.01008779;0.01;64.62156486;58.46584088;63.10499979;59.69824409;63.11948797
375.1652552;375;0.01147319;0.01;65.62356213;73.78582673;60.74188692;64.75596204;31.51098879
375.1756606;375;0.01291155;0.01;66.30867383;64.4562039;71.25173901;81.40580148;40.91954387
375.1873282;375;0.0143876;0.01;66.79883697;71.41476509;72.69559332;73.52707949;32.46884269
375.1984122;375;0.01588958;0.01;67.12435359;75.46845087;79.43181598;84.14669975;51.47597998
375.2065057;375;0.01740918;0.01;67.32286451;74.58243679;63.15941503;39.45341802;39.04943869
375.2099504;375;0.01894115;0.01;67.44252329;74.0393414;77.48740438;53.65082019;-8.099103416
375.2087692;375;0.02048256;0.01;67.54240755;76.04306354;51.73679674;68.59940305;58.26495027
375.2043047;375;0.02203202;0.01;67.65737766;68.92796374;57.99080467;60.67485303;129.3332048
375.1979689;375;0.02358885;0.01;67.7672631;58.61230965;71.75927901;60.03297194;92.90457601
375.1904932;375;0.02515242;0.01;67.83435351;66.00638662;57.16483156;75.24400711;141.7498825
375.1823693;375;0.02672181;0.01;67.8451967;54.90406745;43.09785695;44.8004011;29.23188258
375.1745846;375;0.02829588;0.01;67.82038739;71.8208005;64.3723318;39.47118496;174.3129158
375.1676106;375;0.030189421;0.01;67.7931966;52.90951797;68.78439034;38.91475604;82.70472383
375.1630417;375;0.032465309;0.01;67.76434306;57.74271908;75.65687013;106.2815882;58.54407785
375.1620549;375;0.035198555;0.01;67.67840167;53.73011428;71.59083654;91.20467397;103.1868374
375.1704285;375;0.03847775;0.01;67.58923312;75.04698858;81.21822905;56.1405926;83.5614501
375.1880287;375;0.042413807;0.01;67.50796757;65.78197564;68.91953751;72.41444127;43.4128492
375.1851484;375;0.047155073;0.01;67.36016504;75.10538759;53.49575908;77.27482317;53.78538809
375.1570227;375;0.052870948;0.01;67.19391227;73.18524357;55.86623191;77.21985451;78.0399191
375.1482706;375;0.059720529;0.01;67.04748208;71.53458144;67.69891019;71.6612034;39.61700553
375.1526672;375;0.067928819;0.01;66.8418293;66.90412131;42.65480719;93.10151041;42.71218614
375.1784254;375;0.077796355;0.01;66.62736793;76.20796538;70.24359169;40.89297137;78.43742563
375.1583332;375;0.089626477;0.01;66.44251386;68.33647493;43.80615116;88.28163588;52.15637885
375.1892461;375;0.103842899;0.01;66.16856754;70.08170343;68.90349254;104.7059416;40.76142667
375.1720425;375;0.120920273;0.01;65.95114121;75.1973589;45.24153686;54.06392835;53.83455607
375.2004517;375;0.141395277;0.01;65.77503899;72.31389317;66.31341732;62.88641622;155.3956605
375.2199948;375;0.165967204;0.01;65.6151032;62.36005621;86.21702702;99.86643941;2.066184058
375.1947792;375;0.195464884;0.01;65.45377881;73.58193582;70.55159918;82.67034247;37.01498622
375.1504853;375;0.230866034;0.01;65.33712079;69.85524332;59.59760399;42.16068537;144.2581983
375.1814657;375;0.273332594;0.01;65.13101923;54.9720752;54.50651933;72.31783289;114.4011024
375.1793857;375;0.32425172;0.01;64.61260061;57.8520741;70.86536939;63.39416997;105.7112159
375.1739117;375;0.385292432;0.01;63.84538613;63.15622304;65.8797099;95.48967368;128.5689649
375.1766801;375;0.458491821;0.01;62.85318426;58.26705984;79.42970473;45.67024744;19.81994929
375.2007045;375;0.545999679;0.01;61.6857646;51.9117301;67.32248451;63.38860623;-19.45876296
375.2462641;375;0.650561017;0.01;60.49557961;61.5107563;47.25764778;64.89160428;35.48619518
400.0016632;400;0;0.01;0;2.978113766;0.399539529;-25.98790852;-27.32219155
400.0820734;400;0.00046409;0.01;1.55924763;7.424616025;-6.913809623;-10.15427651;-27.18644877
400.0792078;400;0.00066081;0.01;3.18084357;6.197265364;-9.421691794;18.49115997;32.23364143
400.0784636;400;0.00091675;0.01;5.78478781;12.44305457;21.7134058;-6.980990662;-21.94807076
400.0791507;400;0.00124018;0.01;9.34673076;25.4355317;17.22005251;27.93995473;-42.33144525
400.0804372;400;0.00164425;0.01;13.97993381;25.20059695;23.5601206;-2.784661119;92.30983895
400.0819794;400;0.00214798;0.01;19.87823814;21.15233133;17.54356282;-17.81276781;48.98723353
400.0837963;400;0.00277337;0.01;26.8259386;25.98681714;21.32176455;15.37432394;44.7251302
400.085622;400;0.00353958;0.01;34.33345466;33.4398404;46.89686705;41.05289245;47.30278938
400.0866779;400;0.00445676;0.01;41.480125;44.30110624;42.28410211;9.858025844;2.493257436
400.0863382;400;0.00552278;0.01;46.90644526;36.63979345;50.49323355;27.71593043;62.52064762
400.0850275;400;0.00672391;0.01;50.06182893;45.56870995;46.01007224;89.77433556;30.0701725
400.0842943;400;0.00803863;0.01;51.57447658;58.26448599;50.6007984;48.26033928;19.32823393
400.085855;400;0.0094426;0.01;52.27017252;57.66833336;69.50877223;70.45272459;-25.49879574
400.0904987;400;0.01091272;0.01;52.62078436;45.81107329;73.61183057;80.72649612;-12.04783992
400.0978523;400;0.01242962;0.01;52.82015282;48.11584395;58.83155111;65.6516502;37.05029851
400.1070601;400;0.01397846;0.01;52.93870521;50.97867581;41.17792337;81.11903449;-20.21017532
400.1174945;400;0.01554857;0.01;53.00403234;59.52730761;49.43417496;25.77419595;95.4386652
400.1287213;400;0.01713256;0.01;53.04097764;54.71470826;58.99751691;45.95144272;0.152044967
400.1400163;400;0.01872537;0.01;53.06241087;44.21714838;54.5468491;14.36873419;144.1744208
400.1503939;400;0.02032351;0.01;53.04425463;53.94067204;41.807828;43.3421136;63.10491938
400.159302;400;0.02192464;0.01;52.97567956;47.88880182;58.95300917;33.31117431;78.54529968
400.1669793;400;0.02352723;0.01;52.89695132;56.10842019;52.09135658;88.09199166;33.38259673
400.173842;400;0.02513032;0.01;52.85125071;48.80553642;53.15024973;12.74267859;55.51273392
400.1797126;400;0.02673335;0.01;52.82996419;48.39467518;64.02734233;56.03968881;-48.62558359
400.1838992;400;0.02833607;0.01;52.7854945;43.33161035;51.29560324;66.74539831;42.14577828
400.1858497;400;0.02993842;0.01;52.71572045;43.33786928;40.42377389;55.83304579;51.57414066
400.1849654;400;0.031860901;0.01;52.64852285;64.76307797;65.87719401;62.36259625;-28.86094925
400.1801776;400;0.03416756;0.01;52.60165858;58.2049987;47.44371216;107.6347435;65.74671916
400.1700307;400;0.036936068;0.01;52.53893848;53.95168375;46.27890582;64.15479782;50.93107989
400.1522807;400;0.040258955;0.01;52.44647824;56.51064137;41.91108804;64.76581786;46.1831192
400.1299569;400;0.044245304;0.01;52.31750475;44.76455879;52.39336539;14.84046563;14.78553027
400.1259278;400;0.049024448;0.01;52.25159375;41.71611615;48.17401153;71.83941611;83.01601373
400.1318987;400;0.054752553;0.01;52.11868088;63.03884966;62.60082463;58.18743455;26.45776209
400.1245599;400;0.061621799;0.01;52.0763304;52.94846097;52.4258874;62.64754707;98.73585282
400.1220402;400;0.069868623;0.01;51.97652447;45.85947713;40.95894437;69.80050571;103.3872308
400.1207403;400;0.079782713;0.01;51.83991952;47.59869016;54.92587273;46.75330348;30.63045706
